economy,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019
SYR,1117.91050316064,1013.46881592661,1013.91627522213,943.558841758114,726.328879089691,594.357647836148,577.338723258566,,,,,
TCA,,,,,,,,,,,,
TCD,,,,,,,,,,,,
TEA,1421.59361991061,1498.36381203669,1631.97036830253,1715.66127947272,1767.45356894483,1814.61932560509,1887.99017614283,,,,,
TEC,3019.1865067456,2793.81656094356,2972.64665933163,3085.94105647324,3098.61999469143,3028.46627415534,3058.7796819232,,,,,
TGO,421.082592233937,498.434450409865,485.113227485544,475.01758278844,461.040298313784,461.104334738949,462.4909480909,,,,,
THA,1624.82932011523,1610.68348173924,1753.70249098177,1743.24068117808,1860.31724556039,1991.59308762602,1969.00120089865,,,,,
TJK,340.340064610945,289.528554389883,289.072969048929,283.493214101657,298.008670146611,322.736396592364,339.852351218273,,,,,
TKM,4587.45361661262,3970.28666203537,4459.24692331417,4769.81822454869,4847.75051035459,4883.14534799649,4893.413196876,,,,,
TLA,1308.33853362793,1282.15121924683,1336.16821415044,1348.67762700849,1390.19955680075,1401.488353055,1362.98447633539,,,,,
TLS,,,,,,,,,,,,
TMN,1350.94581959245,1365.7615973783,1357.74037495067,1344.38915459707,1378.34898358195,1374.9757994823,1490.19031659813,,,,,
TON,,,,,,,,,,,,
TSA,467.16261017606,500.669250053509,515.196976172267,528.110592022623,544.738057877399,550.039514493252,574.360655628371,,,,,
TSS,701.862009960325,687.800045372719,691.362281713654,693.125290389233,687.115214669569,684.425820923451,687.226861537009,,,,,
TTO,14127.1019263585,14210.6469652614,15108.6870098423,14775.9545869568,14312.4246178282,14478.8492052939,14363.5686324309,,,,,
TUN,905.178922504123,870.045776567068,966.760145158856,913.570744466141,944.421278782055,950.674471322746,950.491245973699,,,,,
TUR,1401.77539994682,1371.13020458402,1474.66810177866,1545.4917479555,1583.67620193828,1540.16132718811,1573.76979725638,1651.36136952915,,,,
TUV,,,,,,,,,,,,
TZA,456.823519427464,456.356516241997,465.929421493433,478.233470947718,492.66127010346,495.42069600619,497.069358485812,,,,,
UGA,,,,,,,,,,,,
UKR,2910.66159118335,2487.03460776811,2886.99199343651,2768.92497423647,2687.05603989284,2553.11382053341,2334.3964739474,,,,,
UMC,1833.50131548047,1857.45895032016,1995.73694069189,2091.85263680098,2143.99701761161,2179.08394843812,2183.78662096672,,,,,
URY,1243.37491441435,1232.98193616338,1216.64270810976,1311.49096180801,1372.39991417516,1357.83298460275,1386.01809942775,,,,,
USA,7488.08192070473,7056.78365282718,7161.42655156518,7029.95460147645,6872.02728367462,6905.59863316056,6960.68399657951,6803.99660728499,,,,
UZB,1823.31182149816,1591.99107586594,1512.82150659608,1613.81009836602,1625.98814421737,1419.47776690297,,,,,,
VCT,,,,,,,,,,,,
VEN,2347.90223574637,2319.65362646583,2545.02716637045,2326.15776177083,2488.41093610885,2308.93757056082,,,,,,
VGB,,,,,,,,,,,,
VIR,,,,,,,,,,,,
VNM,563.927888577337,609.276152585333,669.699891397582,662.558490143464,667.324172980432,660.340503989787,,,,,,
VUT,,,,,,,,,,,,
WLD,1829.62920149869,1796.21545195742,1874.65768831604,1881.47754811803,1891.70042560737,1894.11205896239,1919.99176537634,,,,,
WSM,,,,,,,,,,,,
XKX,1267.74210347703,1381.95738341866,1405.04088574518,1411.47292015634,1310.4001646832,1296.69597721159,1219.32665515942,,,,,
YEM,332.420814420731,358.6423250116,338.260133274863,277.833544316505,244.437746862115,328.688996175784,,,,,,
ZAF,2950.15360950393,2852.09544788239,2768.0945066505,2716.68117298982,2636.68472563533,2602.84559845587,2695.50577564787,,,,,
ZMB,603.231762448174,600.806862309917,604.405663801212,619.400537637667,630.33001805443,644.976994350537,,,,,,
ZWE,724.292387616903,729.379281364583,744.932242996542,795.054071470057,824.241798549143,845.359434766566,,,,,,
