economy,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019
MNE,4.36002457173699,2.83036872426386,4.16513299366512,4.09625225172922,3.75442514594723,3.6541764661377,3.57022241520722,3.79324256339617,3.39063125197854,3.58306031913338,4.0499689020245,
MNG,4.92800065656015,5.1013653258254,5.26121897038937,5.67796857950076,6.06790531235552,6.3779958449335,6.16303262019699,5.76968036304296,5.94498419360559,6.25283416854327,6.72509805331754,
MNP,,,,,,,,,,,,
MOZ,0.100553962553345,0.109632274134147,0.115589412298807,0.132299741602067,0.123478276048597,0.135363779594591,0.170051257329323,0.208564447579157,0.208049391428581,0.210129447069492,0.225115201178573,
MRT,0.54607723898494,0.586431104070009,0.592410279892393,0.608562220346208,0.647501520954094,0.576293838606815,0.641075541594355,0.729060396846109,0.674907746595919,0.887315175751451,0.908407126272224,
MUS,2.78911777873696,2.74163900310158,2.92706333973129,2.906410391535,2.97002425387098,3.0349905812007,3.1325985341025,3.13637281651823,3.19753568141147,3.30535903078649,3.26404031287368,
MWI,0.0801287946538651,0.0792742947932148,0.0715287460618783,0.0761924214205502,0.0727461205857881,0.0763923275081763,0.0675279550386598,0.0716618777621548,0.0790456263560902,0.0848887162692564,0.0865337262442186,
MYS,7.38471059795375,6.52676228530857,7.05862884140643,7.03885614730842,6.99321172020727,7.45938356824238,7.75715861387129,7.68227904197967,7.45128215891124,7.16580846178811,7.6002204133699,
NAC,18.1270449936342,16.6912470968449,17.2699742549595,16.5390145067508,15.7740390145107,16.0824634186624,16.0130939953744,15.550833640324,15.1469245227553,14.8682233158805,15.2708756112257,
NAM,1.44857887560916,1.45600346749869,1.47719759098806,1.5393903087034,1.61292012810413,1.71031553082911,1.75945907190293,1.8445713229205,1.84899009518058,1.8021970155118,1.73589837846669,
NCL,,,,,,,,,,,,
NER,0.0563900666143725,0.0681683437446803,0.0832117298169797,0.0823849809258319,0.10620836203722,0.0967343405341692,0.102909629441135,0.0984918104059647,0.0947626145996287,0.0958227395971223,0.102037038018956,
NGA,0.609105145682738,0.481062882519591,0.57241745455453,0.627068885074102,0.602049396957054,0.644598562418289,0.658711745421674,0.597060395913481,0.583027843306121,0.59159678883652,0.667110198543523,
NIC,0.786951983224866,0.764071180105327,0.774374156301328,0.808058905291939,0.783949265611706,0.740623198957783,0.774899254957158,0.846826585662696,0.853430457314994,0.845752980926861,0.805815232908442,
NLD,10.0567975870496,9.71181075725506,10.3012904779748,9.51712069328873,9.40139404673075,9.34991435592706,8.88763290239767,9.33357253158707,9.2934281775427,9.10088763862349,8.7728237338512,
NOR,7.7744026482044,7.75566888657588,8.56163683115536,8.108073185859,7.79305192930341,7.52221178618964,7.45148360050704,7.44708550869241,7.24994980436598,6.99265184098141,7.0313611886935,
NPL,0.11212536020272,0.144326279163254,0.171767831934949,0.192299016094688,0.222311476163022,0.226252791240562,0.264996832302943,0.23912611915003,0.342583453365919,0.399165017713445,0.428179218238,
NRU,4.04858299595142,4.02212166918049,3.99640323708662,3.97258913496872,3.94632991318074,4.89811912225705,4.85955875206531,4.81974166184693,5.72847049837693,6.61813368630046,6.55553474433414,
NZL,8.06845391802432,7.2793194812439,7.15517043234422,6.92290145985401,7.26163199564438,7.1475203169672,7.03863611203365,6.98355534342865,6.61419995333149,6.83895629051022,6.5726645716851,
OED,10.1810661501372,9.50990831522108,9.81994028951272,9.58612328583421,9.3834071704838,9.36849259807753,9.13452541051389,9.02832676350448,8.91541554958606,8.83274976069081,8.83526395766937,
OMN,14.5694805732989,14.8564800746544,15.2789719326568,16.1114600526222,16.7665752533354,16.2000422332631,16.0084226104381,16.0052829150518,15.5250348442596,14.9809491192102,15.1921243629744,
OSS,6.18925286107579,5.94581141880489,6.19994946493923,6.23533594446364,6.42241380086173,6.49713869121628,6.59415226298825,6.424559707001,6.36173981543532,6.37157186256814,6.40668231484398,
PAK,0.828201814465735,0.826887882628638,0.783727350094268,0.772553017405329,0.767566766628333,0.758649973014073,0.786820565567462,0.820300353282738,0.886749484691346,0.950909547146283,0.981820104961691,
PAN,2.07610252419939,2.43070058658114,2.52286016024966,2.69528034557865,2.77406855874408,2.76630077276521,2.89133575867189,2.69623962766695,2.66777439991796,2.49588240278721,2.42765632047745,
PER,1.3500303424221,1.44759100608374,1.56988088610595,1.66004233005428,1.63928370385257,1.66319685916424,1.75504643146319,1.76628469693498,1.82790966161974,1.71700440833488,1.69681922982601,
PHL,0.844096145906282,0.838832481528453,0.889356817830437,0.883854312976234,0.905849289823312,0.989162120819417,1.03876968838412,1.11317629181088,1.20504926058478,1.29871832693512,1.3336909595387,
PLW,11.2251443232842,10.9349371241115,11.6965578701125,12.3957629028623,11.9081372271052,12.4978696813043,12.4822695035461,12.4540050948203,14.6743424765775,15.1608737155371,16.191167439004,
PNG,0.679452997333792,0.701211822795235,0.686682410206016,0.689221749536549,0.642117425455081,0.671512513244076,0.738668330746736,0.793066208571233,0.922414874888869,0.912534406695016,0.866804456815709,
POL,8.08692097119955,7.79154679293554,8.2470283334079,8.15983814311204,7.96964750486849,7.84249376633075,7.51715226889801,7.60929987280715,7.89410885468869,8.2375624314908,8.23547225459022,
PRE,0.445994291453304,0.454267638957573,0.495776189521186,0.522024094601979,0.535956494028605,0.553291131916388,0.5617121843374,0.538724920974399,0.5432910192745,0.536517456888832,0.557925927727754,
PRI,,,,,,,,,,,,
PRK,2.9958688437168,2.26622029986483,2.10274701370818,1.50121231811175,1.55237941862625,1.11594697045669,1.2539013312146,1.00461280078425,1.18896784827838,0.880069285597662,0.709208588187231,
PRT,5.38350512593225,5.32727897067508,4.81788690166555,4.72362932344216,4.58589780314382,4.45239423770679,4.41589522300703,4.81266984331839,4.72231143004684,5.1775191013854,4.84061276050869,
PRY,0.687353485178159,0.708958674360842,0.806655935795309,0.824126248563107,0.806663853205866,0.81409796486261,0.853091829047065,0.95234592552924,1.05490243406565,1.16498215101722,1.21045377784493,
PSE,,,,,,,,,,,,
PSS,1.05216611802615,1.07029456884967,1.12891841938777,1.10624995539315,1.06235119920055,1.11960617743798,1.18783348640318,1.25341076437662,1.46285603149374,1.48361391819956,1.53950416562132,
PST,11.449346614945,10.6526645338303,11.0309321959576,10.7637213684215,10.5238093223597,10.537140998024,10.261891263445,10.0833371716077,9.9396111302961,9.80851427592222,9.85398433190256,
PYF,,,,,,,,,,,,
QAT,38.4430662573869,34.5449755399578,33.5447003198248,32.3057260266167,33.3731315554366,31.9270180892664,32.6935322921826,32.4705695270077,32.1280420015378,32.1793706305256,32.4156391708326,
ROU,4.63582527403638,3.95335958726769,3.8277519523881,4.16676427996526,4.07467630802319,3.60343806322485,3.58682381452108,3.6789166685507,3.61075200127985,3.78279024428095,3.84513275926788,
RUS,11.3010597008039,10.4714525017549,11.0827154078026,11.6240168256346,11.639943908216,11.3166609056235,11.1727417641705,10.808909312187,10.6060314351022,10.7766445857301,11.1266183699469,
RWA,0.055645778711227,0.0572435005627241,0.0567766520063375,0.0631476704387199,0.0682485932258721,0.0721451471566765,0.0730807572140857,0.0818009148684685,0.089983322233962,0.0876390539656255,0.0877908243794144,
SAS,1.02328450576512,1.10290837130009,1.14982190181249,1.19854436184798,1.27424033641974,1.29182769212915,1.38292180833402,1.38481557411261,1.39975587202481,1.46285048165024,1.52665123826178,
SAU,14.7648370214846,15.0065885468896,16.017742011478,16.1552500175908,16.7639024457839,16.6171647878491,17.3631624405825,17.6917123436156,17.160324198637,16.3347636246112,15.2687805332958,
SDN,0.438887767051561,0.443408062786582,0.459400595408646,0.434233117157849,0.420237940877191,0.391124917071402,0.403658393144158,0.457548872645847,0.51396033465945,0.498365757244717,0.483235877575013,
SEN,0.533124526227228,0.539112314687235,0.554497610572779,0.580796994647921,0.556633753644048,0.581174769701335,0.604596627521916,0.636556012470462,0.66161941756949,0.620648569323981,0.621912356528099,
SGP,7.93900726454293,7.78534970816467,8.35379925511136,8.63670807347973,8.22409752812127,8.13459570207377,8.12838088356926,8.22041256714993,8.23215093655876,8.45115143597411,8.39913483236136,
SLB,0.635720330733502,0.640550329786367,0.64410896050286,0.646326465037432,0.647405164135193,0.682618946351402,0.57913841237721,0.513982819709749,0.581171965555875,0.550288508403692,0.566740598232995,
SLE,0.0896700289666801,0.0876810514074004,0.0919628233272586,0.117320139845607,0.132586755685514,0.155886348653659,0.168159366056291,0.13106691677209,0.130989244418562,0.129533211714556,0.133330736434022,
SLV,1.12691822764955,1.08482450690017,1.05758895269101,1.09168776377423,1.08529731535598,1.03094823618481,1.04684196848227,1.10669819597127,1.12804365292944,0.998728265136995,1.0606254107782,
SMR,,,,,,,,,,,,
SOM,0.0543993834268593,0.0520580377140855,0.0523086983719374,0.0509037228801326,0.049545880547084,0.0497561527501642,0.0484222864392791,0.047110994372483,0.0465259397975487,0.0452390524063577,0.0459747904898814,
SRB,6.98618354656499,6.42961902970533,6.39928815119546,7.02368048875195,6.31330933118232,6.44181318825505,5.43013635925064,6.3647022296048,6.55113212460412,6.68009522482865,6.52192219406972,
SSA,0.837349662976656,0.779589563360368,0.814361800098839,0.798423048129468,0.80554548276298,0.817263477353069,0.823982107101728,0.781090524716706,0.768156515200385,0.76295186539325,0.763112675571824,
SSD,0.0,0.0,0.0,0.0,0.140404332838161,0.140028565827429,0.144956618179152,0.183843137196347,0.159704297799589,0.13931183983831,0.125729733551362,
SSF,0.838113399796914,0.780111851956177,0.814782471438768,0.798790820605049,0.805956711837532,0.817618181067341,0.824377307149742,0.78151815422518,0.76861242669,0.763443279504828,0.763618494024364,
SST,5.7847670098365,5.85664616327463,5.78126792180679,5.84232452308755,6.02090088844389,6.03478009321238,6.07525798460037,5.92843521228617,5.81685688432081,5.80046345004942,5.85984514417628,
STP,0.525940557029488,0.511721259744026,0.554409775353159,0.541943735401391,0.636962960603841,0.624752702055436,0.613098857081547,0.601687734094134,0.590490156037024,0.627758515785712,0.663406497592782,
SUR,2.82331828852766,2.77186764618734,3.28844169441683,3.64365434239513,4.508108128082,4.1842150942362,4.77156149349875,4.91830252389401,4.0893423947968,3.73356050208501,3.61119261372218,
SVK,6.88759903131171,6.28248223397939,6.57525241921064,6.32226236592284,5.98604292235028,6.08490830057969,5.61948190406871,5.6694557930868,5.80025255956859,6.17366569398033,6.05863547411852,
SVN,8.60330596502476,7.61398050369938,7.71752962901674,7.66254409129193,7.37424768819522,7.08754034679432,6.38706485998894,6.38226418696884,6.74562551270144,6.84285816603658,6.77469533158397,
SWE,5.00562006942356,4.61148903884115,5.13215540076983,4.71891151146662,4.42781216495959,4.22379158156152,4.03254501031857,4.00033227249692,3.90906658564348,3.81101122742003,3.53800912688421,
SWZ,0.97147668265476,1.01185669083144,0.948498414317255,0.951466798006397,0.98213168903487,1.42614894699602,0.876694714809383,0.932938902465314,1.1041352107821,0.924602243227289,0.959275667664665,
SXM,,,,,,,,,,,,
SYC,8.0500483002898,5.84205823730211,4.90141472652334,4.57451310026189,5.09608960057982,4.55813850070596,5.0350813822393,5.35223027435532,5.70360277575335,6.15590079609361,6.40747400839172,
SYR,3.1000718785008,2.7897931860669,2.79461137137197,2.65252316522667,2.25012538614554,1.55936629560253,1.44676490380296,1.44687477548854,1.51498087637235,1.70218550675028,1.64708751139417,
TCA,,,,,,,,,,,,
TCD,0.0849458970639926,0.0839090038859384,0.0861770793399739,0.0663377500791603,0.069614199669794,0.0695892487031249,0.0687961162689495,0.068740840017317,0.0700469685526195,0.0679241016088623,0.0691315979407054,
TEA,4.30062792259034,4.5431930978614,4.94149163009326,5.35154992528791,5.45137489500129,5.61579402287736,5.58480069607808,5.54175301404863,5.51062203588241,5.59586974338248,5.75470589523112,
TEC,7.56267955343017,6.93899466425114,7.28917958023395,7.61688664064304,7.53877987084422,7.35179222897967,7.08770321700723,6.88391222748036,6.93585308330216,7.05376318264179,7.14255187053894,
TGO,0.258078642315659,0.451139366869093,0.409550531528072,0.380537175980554,0.329209261498003,0.251627635386092,0.222751564619598,0.24852652447126,0.306260279692866,0.268884386987762,0.286471388670057,
THA,3.43163440550553,3.30956300398491,3.50502102595918,3.47490569938002,3.71587527554888,3.85152032550116,3.77943792893464,3.8285940704904,3.78012232419006,3.76622871290066,3.71403920358071,
TJK,0.420254083122097,0.324518734643067,0.32149227681229,0.329976965269405,0.379690350455463,0.392070157728832,0.54163251675668,0.563045812884972,0.687937716243006,0.717320531920764,0.805419539521981,
TKM,11.517971378297,10.0599985662805,11.2753333801173,12.255328294366,12.5856459853308,12.6304977511825,12.7123822151779,12.9517223113362,12.7190535554806,12.4981177271975,12.2596481704872,
TLA,2.68978534519054,2.58940055972858,2.70705530228988,2.78323711659288,2.84749768142943,2.89428794167088,2.8843607946829,2.84149718584368,2.7549684978099,2.67757311415746,2.61446299059836,
TLS,0.198971412545432,0.214095687740509,0.219475325943721,0.224587074205366,0.264783292527286,0.398859608354548,0.451320025921097,0.509908099513999,0.565903571671687,0.482602191013947,0.504741812732901,
TMN,3.66805797435391,3.78853663810556,3.78240567122425,3.74137796894285,3.85592063162099,3.86312524992354,3.93097944402994,3.82590796563491,3.79630437091991,3.83330019291026,3.86134711932321,
TON,1.25744796099977,1.34748837791274,1.15405699118108,1.06220668610827,1.07070549758605,1.17915258234416,1.08886095245637,1.09148640603294,1.483048752756,1.76467128095528,1.84110311146426,
TSA,1.02328450576512,1.10290837130009,1.14982190181249,1.19854436184798,1.27424033641974,1.29182769212915,1.38292180833402,1.38481557411261,1.39975587202481,1.46285048165024,1.52665123826178,
TSS,0.838113399796914,0.780111851956177,0.814782471438768,0.798790820605049,0.805956711837532,0.817618181067341,0.824377307149742,0.78151815422518,0.76861242669,0.763443279504828,0.763618494024364,
TTO,16.0827844975347,15.284789930662,17.0312857641942,17.3554461225284,16.4483712989306,16.7909179823123,16.0899982897036,15.5144884597309,13.2335145470661,13.1424938225221,12.7784401237264,
TUN,2.38035225180459,2.38369148400803,2.58010041141506,2.39436850485651,2.45966785449202,2.4440906280126,2.6059379772299,2.65385778524432,2.56459206885527,2.61426178197669,2.59225886480332,
TUR,4.07846720977687,4.03567478745441,4.10800991143113,4.32606104299246,4.40556452484269,4.19055775418873,4.41076337101344,4.47717595953506,4.69247155642438,5.12719670144346,5.0154183703224,
TUV,0.969461948618517,0.960338038989724,0.95047999239616,0.941087897609637,0.930752047654505,0.921743939533598,0.911327804611319,0.900982070456798,0.89031339031339,0.87989441267048,0.869187309865276,
TZA,0.14574492669078,0.137670599526441,0.155818272328488,0.178659319448118,0.209763311113228,0.22296414348809,0.214569239341838,0.227066841446625,0.205846527728178,0.207828911434789,0.20563473262264,
UGA,0.104496181518937,0.108560363509761,0.118723958593524,0.124265266675055,0.113140829950201,0.119626209278797,0.128415159165713,0.127140436055594,0.143004243745513,0.141862619267839,0.143462178127508,
UKR,6.5140898620134,5.47821394287419,5.87433283451863,6.20311264456116,6.0818090501021,5.90464010625011,5.24847999835661,4.22708614574343,4.47175785501208,3.89996818059592,4.15418063140229,
UMC,5.19655549616154,5.27847368356071,5.67970503067928,6.05415811263967,6.16405300623922,6.29475398982248,6.22699335010333,6.12920518664937,6.07188752151203,6.1371069025815,6.23680761527869,
URY,2.32020575884051,2.28977369751582,1.86945211062036,2.25888012975055,2.52147470756664,2.17145271366682,1.91151789518942,1.93141116402546,1.90704875006534,1.76916731288801,1.8902440792163,
USA,18.2948056259689,16.8188684811099,17.4341958733314,16.599403740534,15.7711446187591,16.1029578354008,16.0263790723251,15.535342110601,15.1317468158119,14.8058824221278,15.2408745833286,
UZB,4.54898398699035,4.11849867110352,4.2909559420777,4.26184584551831,3.73776217904583,3.74067558988467,3.42710930921363,3.24388397036318,3.37070890074385,3.43886429175698,3.4011912817354,
VCT,2.02950157286372,9.14186512516968,2.30925549602808,2.12343627383096,3.68884585235394,2.02533510089851,2.66377631627292,2.01585192651303,2.46649675244594,2.45843425054177,2.54060430088014,
VEN,5.9158714519381,5.84816601328315,6.02673521626732,5.89105331500177,6.26446932165773,6.30199489970903,6.26935290325628,5.78023402634421,5.42891856886792,5.05875694839347,4.782754886893,
VGB,,,,,,,,,,,,
VIR,,,,,,,,,,,,
VNM,1.36381412686027,1.51241930252118,1.69880622599295,1.67680521325065,1.63994255535232,1.6928441923417,1.83789035134824,2.25730024603062,2.39074070939547,2.34808129158276,2.69880592228919,
VUT,0.445037828215398,0.56461840482271,0.55034375317506,0.53573341905068,0.48095228552534,0.428620970475808,0.606317831807433,0.516361275854947,0.646723626251231,0.595448670573277,0.615016656701119,
WLD,4.37693043722715,4.27714421488462,4.4831625158349,4.56954919090461,4.57653076604432,4.60648662472287,4.55603017486806,4.48351482948438,4.43133690109748,4.43553588985875,4.4776390956312,
WSM,1.03672177661374,1.02951455679398,1.02181301897345,1.0668430513845,1.05770298642438,1.04870170728638,1.0924981791697,1.24024598211979,1.54209931119564,1.53564225677986,1.63158753467124,
XKX,,,,,,,,,,,,
YEM,1.00538325406062,1.13916643394807,1.03606785860105,0.869050730300838,0.804145730819735,1.04783404153924,1.03432967692048,0.536269296401475,0.400468047029966,0.361417938135093,0.326681762802864,
ZAF,8.56899406245209,8.00403938323371,8.30017911837692,7.86712360543014,8.07663305380863,8.13733274039167,8.21315797849318,7.67120155502521,7.56445088105357,7.6327293553694,7.4966448945296,
ZMB,0.169669201872183,0.186906807357802,0.194032244337162,0.218209839281322,0.277909358410989,0.28405758302772,0.311692501321284,0.319282188147263,0.34161502260312,0.414747987493242,0.446065443448411,
ZWE,0.613915542830989,0.618665464353534,0.772579157468171,0.891089823017463,0.923359696485339,0.925816482499597,0.894256225384953,0.897598359769294,0.783302583301985,0.718570495664028,0.849792905399696,
